idUser,idItem,rating
1567125,3958,5
1567125,4906,3
1567125,4951,4
1567125,5054,3
1567125,5085,5
1567125,5317,4
1567125,5345,4
1567125,5496,4
1567125,6134,3
1567125,6274,5
1567125,6362,5
1567125,6859,5
1567125,7399,1
1567125,8447,5
1567125,8640,5
1567125,8644,4
1567125,9054,3
1567125,9340,3
1567125,9415,2
1567125,9805,4
1567125,9960,2
1567125,10378,2
1567125,10545,5
1567125,10607,3
1567125,11040,5
1567125,11521,3
1567125,11859,4
1567125,12672,3
1567125,12732,5
1567125,12891,5
1567125,12911,4
1567125,12966,1
1567125,13293,4
1567125,13471,2
1567125,13806,5
1567125,13819,5
1567125,13887,5
1567125,14103,4
1567125,14215,3
1567125,14564,5
1567125,15205,3
1567125,15739,4
1567125,16176,5
1567125,16384,5
1567125,16476,5
1567125,16596,5
1567125,16886,5
1567125,16922,4
1567125,17057,4
1567125,17085,5
1567125,17541,4
1568649,28,3
1568649,30,4
1568649,148,3
1568649,191,4
1568649,197,4
1568649,299,4
1568649,313,4
1568649,433,4
1568649,457,4
1568649,483,3
1568649,571,4
1568649,607,4
1568649,658,4
1568649,692,3
1568649,708,3
1568649,985,4
1568649,1110,3
1568649,1145,4
1568649,1406,4
1568649,1428,4
1568649,1650,4
1568649,1798,4
1568649,1890,4
1568649,1972,4
1568649,1975,3
1568649,2012,4
1568649,2095,3
1568649,2178,4
1568649,2186,4
1568649,2200,3
1568649,2340,3
1568649,2360,4
1568649,2577,4
1568649,2612,3
1568649,2660,4
1568649,2698,3
1568649,2735,4
1568649,2800,4
1568649,2866,4
1568649,2874,3
1568649,2922,4
1568649,2942,3
1568649,2992,4
1568649,3106,4
1568649,3151,2
1568649,3222,3
1568649,3239,4
1568649,3320,4
1568649,3333,4
1568649,3385,3
1568649,3610,4
1568649,3638,4
1568649,3650,5
1568649,3713,4
1568649,3782,4
1568649,3825,4
1568649,3860,3
1568649,3905,4
1568649,3925,4
1568649,3938,4
1568649,3962,5
1568649,3966,4
1568649,4033,5
1568649,4056,3
1568649,4123,3
1568649,4256,3
1568649,4266,4
1568649,4420,3
1568649,4472,4
1568649,4506,4
1568649,4577,4
1568649,4640,4
1568649,4656,5
1568649,4705,2
1568649,4745,3
1568649,4778,3
1568649,4951,3
1568649,4972,4
1568649,5054,4
1568649,5112,4
1568649,5151,4
1568649,5169,4
1568649,5181,4
1568649,5309,3
1568649,5317,4
1568649,5345,3
1568649,5401,4
1568649,5472,4
1568649,5477,3
1568649,5493,3
1568649,5496,4
1568649,5519,4
1568649,5582,4
1568649,5656,4
1568649,5695,3
1568649,5727,5
1568649,5732,5
1568649,5738,5
1568649,5814,3
1568649,5862,5
1568649,5924,4
1568649,5939,4
1568649,6037,5
1568649,6134,4
1568649,6206,4
1568649,6223,3
1568649,6266,4
1568649,6274,4
1568649,6347,2
1568649,6386,2
1568649,6408,3
1568649,6464,3
1568649,6555,4
1568649,6574,3
1568649,6615,4
1568649,6661,3
1568649,6692,4
1568649,6760,4
1568649,6797,4
1568649,6842,3
1568649,6911,3
1568649,6972,5
1568649,6974,5
1568649,6989,3
1568649,6994,4
1568649,7193,5
1568649,7230,5
1568649,7233,4
1568649,7281,3
1568649,7330,4
1568649,7331,3
1568649,7364,4
1568649,7399,4
1568649,7511,3
1568649,7617,4
1568649,7627,4
1568649,7745,4
1568649,7780,3
1568649,7828,4
1568649,7895,3
1568649,7922,2
1568649,7937,4
1568649,8016,3
1568649,8171,4
1568649,8181,4
1568649,8293,4
1568649,8334,3
1568649,8387,4
1568649,8438,3
1568649,8447,3
1568649,8468,5
1568649,8585,2
1568649,8636,4
1568649,8644,4
1568649,8679,4
1568649,8687,4
1568649,8782,3
1568649,8826,3
1568649,8840,4
1568649,8904,5
1568649,8928,3
1568649,8954,4
1568649,9049,3
1568649,9054,4
1568649,9120,3
1568649,9144,4
1568649,9156,3
1568649,9265,3
1568649,9340,4
1568649,9471,3
1568649,9592,3
1568649,9617,4
1568649,9740,3
1568649,9756,3
1568649,9800,3
1568649,9818,4
1568649,9859,3
1568649,9886,4
1568649,9900,3
1568649,10123,3
1568649,10168,2
1568649,10275,4
1568649,10282,3
1568649,10344,3
1568649,10378,4
1568649,10436,3
1568649,10664,3
1568649,10759,4
1568649,10820,4
1568649,10832,3
1568649,10988,4
1568649,11013,4
1568649,11032,4
1568649,11064,4
1568649,11084,3
1568649,11132,3
1568649,11139,4
1568649,11183,4
1568649,11265,4
1568649,11315,3
1568649,11325,3
1568649,11443,4
1568649,11490,4
1568649,11521,5
1568649,11651,3
1568649,11663,3
1568649,11837,3
1568649,11888,3
1568649,12002,2
1568649,12014,3
1568649,12071,3
1568649,12074,4
1568649,12092,3
1568649,12293,4
1568649,12299,3
1568649,12338,4
1568649,12343,3
1568649,12365,3
1568649,12497,3
1568649,12500,3
1568649,12605,2
1568649,12672,4
1568649,12732,4
1568649,12785,4
1568649,12838,4
1568649,12890,3
1568649,12911,4
1568649,12974,3
1568649,13015,4
1568649,13081,4
1568649,13102,4
1568649,13402,4
1568649,13462,3
1568649,13614,4
1568649,13622,4
1568649,13651,3
1568649,13673,4
1568649,13728,5
1568649,13748,4
1568649,13842,4
1568649,13847,3
1568649,13977,4
1568649,14050,4
1568649,14060,4
1568649,14103,5
1568649,14240,5
1568649,14358,2
1568649,14382,3
1568649,14403,4
1568649,14507,4
1568649,14550,5
1568649,14574,4
1568649,14621,5
1568649,14644,4
1568649,14667,4
1568649,14712,4
1568649,14780,3
1568649,14827,4
1568649,14873,4
1568649,15062,4
1568649,15110,4
1568649,15116,5
1568649,15124,5
1568649,15182,2
1568649,15205,4
1568649,15223,3
1568649,15233,3
1568649,15393,3
1568649,15394,3
1568649,15532,3
1568649,15700,3
1568649,15702,3
1568649,15748,3
1568649,15764,3
1568649,15777,3
1568649,15788,3
1568649,15813,3
1568649,15843,3
1568649,15844,4
1568649,15853,4
1568649,15861,5
1568649,15887,4
1568649,15919,3
1568649,16118,4
1568649,16139,3
1568649,16199,4
1568649,16242,3
1568649,16262,3
1568649,16303,3
1568649,16377,3
1568649,16384,4
1568649,16452,4
1568649,16469,3
1568649,16499,4
1568649,16522,4
1568649,16565,4
1568649,16596,4
1568649,16605,3
1568649,16606,2
1568649,16640,4
1568649,16765,4
1568649,16825,3
1568649,16891,4
1568649,16954,4
1568649,17002,3
1568649,17008,3
1568649,17133,3
1568649,17215,4
1568649,17307,5
1568649,17308,4
1568649,17321,3
1568649,17474,5
1568649,17513,4
1568649,17526,3
1568649,17560,4
1568649,17621,4
1568649,17622,4
1568649,17627,4
1568649,17692,3
1568649,17709,4
1569545,30,4
1569545,58,4
1569545,97,4
1569545,148,4
1569545,152,4
1569545,191,4
1569545,299,4
1569545,313,4
1569545,331,3
1569545,334,4
1569545,381,4
1569545,433,4
1569545,436,4
1569545,442,4
1569545,457,3
1569545,483,4
1569545,517,4
1569545,550,4
1569545,571,4
1569545,607,4
1569545,645,4
1569545,658,4
1569545,660,4
1569545,708,4
1569545,723,4
1569545,734,4
1569545,843,4
1569545,896,4
1569545,908,5
1569545,985,4
1569545,1043,4
1569545,1045,4
1569545,1145,5
1569545,1289,4
1569545,1352,4
1569545,1367,4
1569545,1406,4
1569545,1425,4
1569545,1650,4
1569545,1798,5
1569545,1867,4
1569545,1884,4
1569545,1890,4
1569545,1974,4
1569545,1976,3
1569545,2000,4
1569545,2001,4
1569545,2012,4
1569545,2095,4
1569545,2109,4
1569545,2140,4
1569545,2174,4
1569545,2178,4
1569545,2252,4
1569545,2339,4
1569545,2360,4
1569545,2385,4
1569545,2389,4
1569545,2577,4
1569545,2612,4
1569545,2660,4
1569545,2690,4
1569545,2699,4
1569545,2783,4
1569545,2800,4
1569545,2866,4
1569545,2988,3
1569545,2992,3
1569545,3106,4
1569545,3135,4
1569545,3150,1
1569545,3161,3
1569545,3198,3
1569545,3222,4
1569545,3265,4
1569545,3267,3
1569545,3290,4
1569545,3320,4
1569545,3326,4
1569545,3333,3
1569545,3579,4
1569545,3610,5
1569545,3612,4
1569545,3650,4
1569545,3686,4
1569545,3716,3
1569545,3756,3
1569545,3782,4
1569545,3798,4
1569545,3860,4
1569545,3905,4
1569545,3917,4
1569545,3938,4
1569545,4141,4
1569545,4159,4
1569545,4256,4
1569545,4262,4
1569545,4393,4
1569545,4472,4
1569545,4506,4
1569545,4546,4
1569545,4577,5
1569545,4640,4
1569545,4656,5
1569545,4669,4
1569545,4705,4
1569545,4739,4
1569545,4745,4
1569545,4761,4
1569545,4778,4
1569545,4805,4
1569545,4824,4
1569545,4906,4
1569545,4932,4
1569545,5025,4
1569545,5054,4
1569545,5085,4
1569545,5104,4
1569545,5112,4
1569545,5151,4
1569545,5169,4
1569545,5181,5
1569545,5226,3
1569545,5227,4
1569545,5317,4
1569545,5391,4
1569545,5472,4
1569545,5493,4
1569545,5582,4
1569545,5665,4
1569545,5672,4
1569545,5732,4
1569545,5778,4
1569545,5882,4
1569545,5924,4
1569545,5939,4
1569545,6016,3
1569545,6037,4
1569545,6133,4
1569545,6158,4
1569545,6180,4
1569545,6206,4
1569545,6221,4
1569545,6223,4
1569545,6302,4
1569545,6347,4
1569545,6386,5
1569545,6408,4
1569545,6430,3
1569545,6523,4
1569545,6524,4
1569545,6615,4
1569545,6664,4
1569545,6667,4
1569545,6670,4
1569545,6692,4
1569545,6702,4
1569545,6716,4
1569545,6760,4
1569545,6797,4
1569545,6829,4
1569545,6859,4
1569545,6893,4
1569545,6972,4
1569545,6974,5
1569545,6994,4
1569545,7055,4
1569545,7193,4
1569545,7209,4
1569545,7230,4
1569545,7233,5
1569545,7281,3
1569545,7294,4
1569545,7330,4
1569545,7364,4
1569545,7434,4
1569545,7534,5
1569545,7617,4
1569545,7631,4
1569545,7683,4
1569545,7696,4
1569545,7745,4
1569545,7762,4
1569545,7828,3
1569545,7892,4
1569545,7895,4
1569545,7928,4
1569545,8171,4
1569545,8181,4
1569545,8189,3
1569545,8277,4
1569545,8312,3
1569545,8334,4
1569545,8387,3
1569545,8467,4
1569545,8644,4
1569545,8711,4
1569545,8728,4
1569545,8754,4
1569545,8782,3
1569545,8840,4
1569545,8846,3
1569545,8854,4
1569545,8904,5
1569545,8908,4
1569545,8985,4
1569545,9049,4
1569545,9054,4
1569545,9131,4
1569545,9136,4
1569545,9144,4
1569545,9156,4
1569545,9240,4
1569545,9265,4
1569545,9340,5
1569545,9359,4
1569545,9367,4
1569545,9392,4
1569545,9395,4
1569545,9458,4
1569545,9461,3
1569545,9592,4
1569545,9614,4
1569545,9617,4
1569545,9727,4
1569545,9740,4
1569545,9800,3
1569545,9818,4
1569545,9833,4
1569545,9886,4
1569545,10024,4
1569545,10044,4
1569545,10155,4
1569545,10168,3
1569545,10212,4
1569545,10253,3
1569545,10282,3
1569545,10344,4
1569545,10378,5
1569545,10428,4
1569545,10436,4
1569545,10446,4
1569545,10607,4
1569545,10664,4
1569545,10730,3
1569545,10739,4
1569545,10820,4
1569545,10921,3
1569545,10988,4
1569545,11005,4
1569545,11013,3
1569545,11038,4
1569545,11064,4
1569545,11139,3
1569545,11164,4
1569545,11166,5
1569545,11171,3
1569545,11183,4
1569545,11186,4
1569545,11218,4
1569545,11277,4
1569545,11315,4
1569545,11347,4
1569545,11389,3
1569545,11405,4
1569545,11427,4
1569545,11443,5
1569545,11479,4
1569545,11490,4
1569545,11521,4
1569545,11559,4
1569545,11585,4
1569545,11651,4
1569545,11739,4
1569545,11740,4
1569545,11752,4
1569545,11820,4
1569545,11837,4
1569545,11888,4
1569545,11909,4
1569545,12014,3
1569545,12092,4
1569545,12184,4
1569545,12244,2
1569545,12275,4
1569545,12293,4
1569545,12299,4
1569545,12309,4
1569545,12338,5
1569545,12343,4
1569545,12365,4
1569545,12399,4
1569545,12497,4
1569545,12704,4
1569545,12732,4
1569545,12743,4
1569545,12773,3
1569545,12785,4
1569545,12881,3
1569545,12911,4
1569545,12931,4
1569545,12974,4
1569545,13081,4
1569545,13102,4
1569545,13184,4
1569545,13207,4
1569545,13244,4
1569545,13402,4
1569545,13462,4
1569545,13471,4
1569545,13511,4
1569545,13580,4
1569545,13614,4
1569545,13622,4
1569545,13651,4
1569545,13673,4
1569545,13705,4
1569545,13748,4
1569545,13765,4
1569545,13798,4
1569545,13809,3
1569545,13829,4
1569545,13860,4
1569545,13887,4
1569545,13923,4
1569545,13930,4
1569545,13981,3
1569545,14016,3
1569545,14047,4
1569545,14050,4
1569545,14103,5
1569545,14212,4
1569545,14240,4
1569545,14241,4
1569545,14253,3
1569545,14313,5
1569545,14317,3
1569545,14358,4
1569545,14364,4
1569545,14382,4
1569545,14391,5
1569545,14403,4
1569545,14475,4
1569545,14477,4
1569545,14545,4
1569545,14574,4
1569545,14590,4
1569545,14621,4
1569545,14667,4
1569545,14712,4
1569545,14725,3
1569545,14780,4
1569545,14856,4
1569545,15062,4
1569545,15064,4
1569545,15084,4
1569545,15124,4
1569545,15182,4
1569545,15205,4
1569545,15393,4
1569545,15421,4
1569545,15445,4
1569545,15455,4
1569545,15530,4
1569545,15532,4
1569545,15545,4
1569545,15576,4
1569545,15764,4
1569545,15813,3
1569545,15875,4
1569545,15887,4
1569545,15894,4
1569545,15956,4
1569545,15957,4
1569545,16025,4
1569545,16139,4
1569545,16236,4
1569545,16242,4
1569545,16265,5
1569545,16303,4
1569545,16343,4
1569545,16384,5
1569545,16441,4
1569545,16452,4
1569545,16465,4
1569545,16522,4
1569545,16605,4
1569545,16825,4
1569545,16891,4
1569545,16912,4
1569545,16948,4
1569545,17002,4
1569545,17057,4
1569545,17133,4
1569545,17215,4
1569545,17308,4
1569545,17338,3
1569545,17343,4
1569545,17513,4
1569545,17537,4
1569545,17541,3
1569545,17560,4
1569545,17561,4
1569545,17574,4
1569545,17578,4
1569545,17627,5
1569545,17649,4
1569545,17697,3
1569545,17709,4
1570353,152,5
1570353,191,4
1570353,313,5
1570353,457,5
1570353,1145,4
1570353,1174,5
1570353,1406,5
1570353,2276,2
1570353,2360,5
1570353,2391,3
1570353,2465,3
1570353,2660,5
1570353,3106,5
1570353,3239,5
1570353,3274,4
1570353,3860,4
1570353,3938,5
1570353,3962,5
1570353,4123,5
1570353,4266,5
1570353,4472,5
1570353,4569,5
1570353,4640,5
1570353,4956,5
1570353,5317,5
1570353,5401,4
1570353,5472,5
1570353,5496,3
1570353,5582,5
1570353,5862,5
1570353,6117,4
1570353,6119,4
1570353,6266,4
1570353,6347,3
1570353,6355,5
1570353,6386,5
1570353,6428,5
1570353,6797,5
1570353,6972,3
1570353,7019,4
1570353,7064,5
1570353,7193,5
1570353,7617,5
1570353,7636,5
1570353,7745,5
1570353,8049,4
1570353,8327,4
1570353,8563,5
1570353,8644,5
1570353,8687,5
1570353,8752,4
1570353,9265,5
1570353,9340,3
1570353,9433,5
1570353,9617,4
1570353,9756,4
1570353,9886,5
1570353,10730,4
1570353,10820,5
1570353,11064,5
1570353,11182,3
1570353,11218,5
1570353,11234,5
1570353,11265,5
1570353,11521,4
1570353,12034,5
1570353,12672,4
1570353,12785,5
1570353,12838,4
1570353,12890,5
1570353,13081,5
1570353,13418,4
1570353,13614,5
1570353,13673,5
1570353,13847,5
1570353,13923,4
1570353,14050,5
1570353,14103,5
1570353,14215,4
1570353,14235,5
1570353,14313,5
1570353,14358,5
1570353,14621,5
1570353,14644,5
1570353,14664,5
1570353,14712,3
1570353,14725,5
1570353,14780,4
1570353,15062,5
1570353,15124,4
1570353,15205,2
1570353,15393,4
1570353,15425,4
1570353,15545,3
1570353,15702,5
1570353,15844,5
1570353,16139,5
1570353,16265,5
1570353,16303,3
1570353,16377,5
1570353,16499,5
1570353,16522,5
1570353,16605,3
1570353,16969,5
1570353,17308,5
1570353,17474,5
1570353,17560,4
1570353,17627,3
1572312,187,4
1572312,313,1
1572312,486,4
1572312,551,3
1572312,571,4
1572312,708,4
1572312,985,3
1572312,1885,3
1572312,2375,5
1572312,2675,3
1572312,2699,3
1572312,2751,3
1572312,3106,3
1572312,3290,5
1572312,3798,5
1572312,4565,5
1572312,5054,5
1572312,5250,5
1572312,5317,3
1572312,5394,3
1572312,5732,5
1572312,5862,5
1572312,5924,2
1572312,5947,2
1572312,6337,1
1572312,6428,3
1572312,6972,4
1572312,7121,3
1572312,7827,4
1572312,7989,2
1572312,8101,3
1572312,8301,3
1572312,8327,4
1572312,8372,3
1572312,9042,5
1572312,9070,3
1572312,9340,5
1572312,9689,5
1572312,9756,3
1572312,9964,4
1572312,10627,4
1572312,10832,5
1572312,11186,3
1572312,11443,5
1572312,11521,5
1572312,12911,1
1572312,13462,3
1572312,13605,4
1572312,13651,4
1572312,13784,4
1572312,13809,4
1572312,14047,3
1572312,14313,4
1572312,14759,3
1572312,14827,5
1572312,15124,4
1572312,15373,1
1572312,15381,5
1572312,15844,4
1572312,15922,5
1572312,16223,4
1572312,16359,4
1572312,16377,5
1572312,17387,3
1572312,17591,3
1572312,17703,1
1573505,241,5
1573505,313,5
1573505,985,5
1573505,1145,3
1573505,1202,4
1573505,1406,4
1573505,1650,4
1573505,2209,4
1573505,2371,4
1573505,3106,4
1573505,3151,5
1573505,3756,3
1573505,3828,5
1573505,3966,4
1573505,4266,4
1573505,4284,4
1573505,4577,4
1573505,4640,4
1573505,4705,3
1573505,4847,4
1573505,5025,4
1573505,5317,4
1573505,5401,4
1573505,5939,5
1573505,6134,4
1573505,6386,4
1573505,6428,4
1573505,6615,4
1573505,6829,4
1573505,7617,4
1573505,8181,4
1573505,9471,4
1573505,9617,5
1573505,9756,4
1573505,10372,5
1573505,10378,4
1573505,11077,5
1573505,11490,4
1573505,11837,3
1573505,12338,5
1573505,12672,4
1573505,12732,4
1573505,12911,4
1573505,13081,5
1573505,13102,3
1573505,13392,4
1573505,13675,5
1573505,13705,3
1573505,13748,4
1573505,13977,4
1573505,14103,4
1573505,14313,4
1573505,14545,4
1573505,14574,4
1573505,14590,4
1573505,14712,4
1573505,14940,4
1573505,15062,4
1573505,15116,4
1573505,15124,4
1573505,15205,3
1573505,15393,4
1573505,15844,4
1573505,15887,5
1573505,16223,4
1573505,16242,4
1573505,16343,3
1573505,16522,4
1573505,16891,4
1573505,16954,5
1573505,17308,3
1573505,17560,4
1573505,17627,4
1573983,985,5
1573983,1163,4
1573983,1709,4
1573983,2460,1
1573983,3058,4
1573983,4056,4
1573983,4266,2
1573983,5253,4
1573983,5582,5
1573983,5656,3
1573983,5939,4
1573983,6117,5
1573983,6908,3
1573983,7230,5
1573983,7639,5
1573983,8687,5
1573983,10666,5
1573983,11153,5
1573983,11165,4
1573983,11192,4
1573983,11521,5
1573983,12215,4
1573983,12940,4
1573983,13695,3
1573983,14240,5
1573983,14313,5
1573983,14776,5
1573983,15033,5
1573983,15110,3
1573983,15853,3
1573983,16259,4
1573983,16265,5
1573983,16325,4
1573983,16954,5
1573983,17339,4
1574503,58,2
1574503,110,3
1574503,191,5
1574503,197,4
1574503,199,4
1574503,241,5
1574503,299,4
1574503,330,4
1574503,357,5
1574503,361,4
