idUser,idItem,rating
2130,571,5
2130,607,3
2130,1145,3
2130,1428,4
2130,1798,2
2130,2385,4
2130,2612,3
2130,3078,4
2130,3638,5
2130,3756,2
2130,3860,5
2130,4656,5
2130,4745,2
2130,4951,4
2130,5112,5
2130,5317,3
2130,5368,4
2130,6206,5
2130,6386,3
2130,6829,3
2130,6972,3
2130,7019,4
2130,7034,5
2130,7281,2
2130,7511,5
2130,7617,3
2130,8393,5
2130,8691,4
2130,8846,3
2130,9340,2
2130,9617,4
2130,9756,4
2130,10436,3
2130,10820,5
2130,12034,5
2130,12299,4
2130,12476,5
2130,12605,5
2130,12672,3
2130,12785,5
2130,12911,3
2130,13651,4
2130,13748,3
2130,14086,4
2130,14382,5
2130,14550,5
2130,15205,4
2130,15307,4
2130,15764,3
2130,15784,5
2130,15844,5
2130,16139,4
2130,16242,4
2130,16377,5
2130,16384,4
2130,16640,3
2130,16707,5
2130,16954,4
2130,17308,4
3232,241,5
3232,381,3
3232,483,4
3232,607,4
3232,658,3
3232,985,5
3232,1145,5
3232,1202,4
3232,1406,3
3232,1428,4
3232,1650,3
3232,1798,5
3232,2095,5
3232,2174,3
3232,2186,4
3232,2189,1
3232,2200,4
3232,2612,4
3232,2800,4
3232,2942,5
3232,3138,4
3232,3638,4
3232,3860,4
3232,3917,1
3232,3925,3
3232,3936,4
3232,4056,3
3232,4123,4
3232,4369,4
3232,4402,4
3232,4653,4
3232,4705,3
3232,4745,4
3232,4829,5
3232,4931,2
3232,4972,4
3232,4977,4
3232,5054,4
3232,5226,3
3232,5317,5
3232,5496,5
3232,5515,1
3232,5582,5
3232,5862,5
3232,6347,4
3232,6386,5
3232,6437,4
3232,6692,5
3232,6829,3
3232,6972,3
3232,7331,5
3232,7364,4
3232,7511,4
3232,7534,4
3232,7617,3
3232,7696,4
3232,8178,4
3232,8181,3
3232,8243,2
3232,8387,5
3232,8438,5
3232,8636,4
3232,8669,5
3232,8687,2
3232,8840,5
3232,8846,3
3232,9340,2
3232,9415,3
3232,9458,2
3232,9471,5
3232,9756,4
3232,9940,3
3232,10123,5
3232,10125,3
3232,10168,3
3232,10209,4
3232,10429,4
3232,10451,5
3232,10759,1
3232,10832,5
3232,10921,3
3232,11005,3
3232,11064,5
3232,11139,5
3232,11164,5
3232,11165,3
3232,11265,5
3232,11490,4
3232,11521,5
3232,11663,4
3232,11837,5
3232,12034,5
3232,12074,4
3232,12092,3
3232,12299,4
3232,12343,3
3232,12476,3
3232,12672,4
3232,12732,4
3232,12785,5
3232,12911,5
3232,13081,3
3232,13298,3
3232,13398,3
3232,13622,5
3232,13651,4
3232,13705,4
3232,13748,3
3232,13795,3
3232,13930,4
3232,14103,5
3232,14118,4
3232,14274,1
3232,14313,5
3232,14364,4
3232,14382,4
3232,14550,5
3232,14574,5
3232,14644,3
3232,14712,5
3232,14940,4
3232,15062,4
3232,15124,5
3232,15205,3
3232,15393,4
3232,15394,5
3232,15425,3
3232,15764,4
3232,15777,5
3232,15887,4
3232,15922,4
3232,16047,5
3232,16139,5
3232,16223,5
3232,16242,5
3232,16265,5
3232,16377,5
3232,16384,5
3232,16461,2
3232,16707,5
3232,16765,5
3232,16922,4
3232,16954,5
3232,17308,4
3232,17338,3
3232,17387,5
3232,17398,4
3232,17560,5
3934,191,5
3934,197,5
3934,215,5
3934,331,5
3934,378,4
3934,483,5
3934,511,4
3934,571,5
3934,607,5
3934,638,4
3934,985,5
3934,1020,5
3934,1138,4
3934,1145,2
3934,1202,5
3934,1409,5
3934,1428,5
3934,1476,5
3934,1602,4
3934,1709,5
3934,1798,5
3934,2057,5
3934,2095,5
3934,2172,5
3934,2186,5
3934,2465,5
3934,2612,4
3934,2675,3
3934,3046,5
3934,3151,5
3934,3489,3
3934,3510,4
3934,3610,5
3934,3686,4
3934,3756,3
3934,3825,5
3934,3860,5
3934,3925,5
3934,3928,5
3934,3936,5
3934,3962,5
3934,4033,5
3934,4080,4
3934,4123,4
3934,4141,5
3934,4393,5
3934,4745,4
3934,4881,4
3934,5035,4
3934,5054,5
3934,5112,5
3934,5317,3
3934,5477,3
3934,5519,5
3934,5732,5
3934,5738,5
