idUser,idItem,rating
1060414,12102,3
1060414,12232,5
1060414,12299,4
1060414,12672,3
1060414,12870,5
1060414,13081,4
1060414,13622,3
1060414,13651,4
1060414,13728,5
1060414,14533,1
1060414,14644,2
1060414,14882,4
1060414,14890,2
1060414,14940,2
1060414,16377,4
1060414,16384,5
1060414,16954,3
1060414,16969,1
1060414,17008,4
1060414,17111,5
1060414,17174,5
1060414,17215,5
1060414,17398,1
1060414,17449,3
1060431,197,3
1060431,378,5
1060431,457,5
1060431,722,4
1060431,1406,5
1060431,1428,1
1060431,2095,2
1060431,3151,5
1060431,3168,5
1060431,3290,4
1060431,3333,3
1060431,3756,5
1060431,3782,5
1060431,3860,3
1060431,4056,4
1060431,4266,1
1060431,4972,2
1060431,5085,1
1060431,5226,5
1060431,5401,2
1060431,5515,5
1060431,5805,5
1060431,6037,5
1060431,6134,3
1060431,6408,5
1060431,6418,4
1060431,6528,2
1060431,7235,2
1060431,7331,1
1060431,8116,5
1060431,8327,5
1060431,8387,1
1060431,8782,5
1060431,8846,5
1060431,9049,3
1060431,9236,5
1060431,9471,2
1060431,9863,5
1060431,9960,5
1060431,10730,5
1060431,10832,5
1060431,11064,5
1060431,11182,5
1060431,11191,5
1060431,11521,3
1060431,11663,5
1060431,12071,4
1060431,12232,5
1060431,12838,4
1060431,13402,5
1060431,13418,3
1060431,14240,3
1060431,14725,2
1060431,15205,2
1060431,15788,1
1060431,16954,3
1060431,17103,5
1060431,17215,3
1060699,241,3
1060699,299,4
1060699,359,5
1060699,471,4
1060699,473,5
1060699,482,5
1060699,586,3
1060699,734,4
1060699,880,3
1060699,1031,5
1060699,1035,3
1060699,1103,4
1060699,1130,3
1060699,1224,4
1060699,1367,1
1060699,1406,3
1060699,1500,5
1060699,1547,4
1060699,1552,5
1060699,1627,4
1060699,1890,4
1060699,1972,3
1060699,2189,4
1060699,2195,3
1060699,2209,4
1060699,2340,4
1060699,2350,5
1060699,2360,3
1060699,2371,4
1060699,2465,4
1060699,2585,5
1060699,2660,3
1060699,2803,4
1060699,2874,3
1060699,2896,5
1060699,2945,2
1060699,3071,4
1060699,3106,2
1060699,3128,4
1060699,3151,4
1060699,3153,3
1060699,3165,4
1060699,3222,3
1060699,3290,1
1060699,3310,3
1060699,3384,2
1060699,3404,4
1060699,3446,3
1060699,3513,4
1060699,3529,4
1060699,3544,3
1060699,3582,4
1060699,3593,4
1060699,3611,3
1060699,3612,4
1060699,3740,3
1060699,3756,3
1060699,3782,4
1060699,3798,4
1060699,3825,3
1060699,3833,4
1060699,3905,3
1060699,3938,4
1060699,3965,5
1060699,3998,5
1060699,4123,4
1060699,4257,4
1060699,4284,5
1060699,4496,3
1060699,4506,4
1060699,4570,4
1060699,4577,3
1060699,4633,5
1060699,4640,4
1060699,4656,3
1060699,4658,5
1060699,4660,4
1060699,4906,3
1060699,5085,5
1060699,5174,4
1060699,5250,3
1060699,5317,4
1060699,5338,3
1060699,5391,4
1060699,5395,5
1060699,5633,4
1060699,5714,4
1060699,5731,3
1060699,5840,5
1060699,5847,4
1060699,5862,4
1060699,5881,2
1060699,6025,5
1060699,6037,3
1060699,6145,5
1060699,6166,4
1060699,6206,4
1060699,6220,5
1060699,6226,4
1060699,6266,4
1060699,6274,3
1060699,6299,3
1060699,6386,3
1060699,6428,5
1060699,6445,4
1060699,6523,3
